,bedrooms,bathrooms,square_feet,taxes,home_value,propertylandusedesc,fips_number,zip_code,tax_rate,county_name
8459,3.0,2.0,1476,2710.9,169282.0,Single Family Residential,6037,97319.0,0.016014106638626673,Los Angeles
8460,4.0,3.0,2520,3881.96,258254.0,Single Family Residential,6037,97319.0,0.015031558078480875,Los Angeles
8461,5.0,3.0,3054,4929.51,347989.0,Single Family Residential,6037,97319.0,0.014165706387270863,Los Angeles
8462,3.0,2.0,1575,3075.62,186187.0,Single Family Residential,6037,97319.0,0.016518983602507156,Los Angeles
8463,3.0,3.0,2194,3789.81,251652.0,Single Family Residential,6037,97319.0,0.01505972533498641,Los Angeles
8464,4.0,3.0,2696,3998.62,319000.0,Single Family Residential,6037,97319.0,0.012534858934169278,Los Angeles
8465,4.0,3.0,2581,4156.23,270200.0,Single Family Residential,6037,97319.0,0.015382050333086601,Los Angeles
8466,4.0,3.0,2392,4016.22,258888.0,Single Family Residential,6037,97319.0,0.015513349402058032,Los Angeles
8467,3.0,3.0,2343,2923.34,226592.0,Single Family Residential,6037,97318.0,0.012901338087840702,Los Angeles
8468,3.0,2.0,1212,2540.74,141410.0,Single Family Residential,6037,97318.0,0.017967187610494307,Los Angeles
8469,3.0,2.0,1389,2630.24,155957.0,Single Family Residential,6037,97318.0,0.01686516155094032,Los Angeles
8470,4.0,2.0,2051,3416.18,209000.0,Single Family Residential,6037,97318.0,0.01634535885167464,Los Angeles
8471,3.0,2.0,1420,2272.91,111405.0,Single Family Residential,6037,97318.0,0.020402226111933933,Los Angeles
8472,3.0,2.0,1375,2416.8,130532.0,Single Family Residential,6037,97318.0,0.018515000153219136,Los Angeles
8473,3.0,2.0,1400,3062.21,184000.0,Single Family Residential,6037,97318.0,0.016642445652173914,Los Angeles
8474,4.0,2.0,1204,2071.74,108949.0,Single Family Residential,6037,97318.0,0.019015686238515267,Los Angeles
8475,4.0,2.0,1244,1528.21,62599.0,Single Family Residential,6037,97318.0,0.02441269029856707,Los Angeles
8476,3.0,2.0,1223,2546.89,138242.0,Single Family Residential,6037,97318.0,0.018423416906584104,Los Angeles
8477,3.0,2.0,1380,2819.28,164589.0,Single Family Residential,6037,97319.0,0.017129212766345263,Los Angeles
8478,3.0,2.0,1380,2812.75,170717.0,Single Family Residential,6037,97319.0,0.016476097869573623,Los Angeles
8479,3.0,2.0,1380,2885.95,170152.0,Single Family Residential,6037,97319.0,0.016961011331045182,Los Angeles
8480,3.0,3.0,2284,3775.54,296000.0,Single Family Residential,6037,97319.0,0.012755202702702702,Los Angeles
8481,4.0,2.0,1797,2259.24,172270.0,Single Family Residential,6037,97319.0,0.013114529517617692,Los Angeles
8482,4.0,4.0,3372,5304.03,412000.0,Single Family Residential,6037,97329.0,0.012873859223300971,Los Angeles
8483,5.0,3.0,3244,6006.85,399325.0,Single Family Residential,6037,97329.0,0.015042509234332938,Los Angeles
8484,3.0,2.0,1298,2473.79,149738.0,Single Family Residential,6037,97319.0,0.016520789645914864,Los Angeles
8485,4.0,2.0,1727,3297.19,205000.0,Single Family Residential,6037,97319.0,0.016083853658536585,Los Angeles
8486,3.0,3.0,2379,3218.32,187240.0,Single Family Residential,6037,97319.0,0.017188207647938474,Los Angeles
8487,5.0,3.0,2787,5041.96,349000.0,Single Family Residential,6037,97319.0,0.014446876790830945,Los Angeles
8488,3.0,3.0,1899,3756.19,240770.0,Single Family Residential,6037,97319.0,0.015600739294762637,Los Angeles
8489,5.0,3.0,3366,4828.45,318000.0,Single Family Residential,6037,97319.0,0.01518380503144654,Los Angeles
8490,4.0,3.0,2428,4005.52,332897.0,Single Family Residential,6037,97298.0,0.012032310294175076,Los Angeles
8491,3.0,3.0,3483,7162.9,652058.0,Single Family Residential,6037,96403.0,0.0109850657456852,Los Angeles
8492,2.0,1.0,1464,4182.38,350000.0,Single Family Residential,6037,96403.0,0.011949657142857143,Los Angeles
8493,4.0,3.0,3137,5458.31,493380.0,Single Family Residential,6037,96403.0,0.01106309538286919,Los Angeles
8494,3.0,1.0,1065,2932.78,266151.0,Single Family Residential,6037,96403.0,0.011019233442669763,Los Angeles
8495,4.0,4.0,3152,6835.96,584500.0,Single Family Residential,6037,96403.0,0.011695397775876817,Los Angeles
8496,4.0,3.0,3168,7088.21,599485.0,Single Family Residential,6037,96403.0,0.011823832122571874,Los Angeles
8497,3.0,2.0,1509,3524.24,299110.0,Single Family Residential,6037,97298.0,0.011782421182842432,Los Angeles
8498,4.0,4.0,3644,5973.17,506345.0,Single Family Residential,6037,97298.0,0.01179664063040022,Los Angeles
8499,2.0,1.0,825,634.88,39090.0,Single Family Residential,6037,97319.0,0.016241493988232283,Los Angeles
8500,3.0,2.0,1357,2069.58,169593.0,Single Family Residential,6037,97316.0,0.012203215934619942,Los Angeles
8501,3.0,2.0,1250,1779.67,151200.0,Single Family Residential,6037,97316.0,0.011770304232804233,Los Angeles
8502,2.0,2.0,1378,1823.59,154641.0,Single Family Residential,6037,97316.0,0.011792409516234375,Los Angeles
8503,1.0,1.0,657,1700.81,143394.0,Single Family Residential,6037,96403.0,0.011861096001227388,Los Angeles
8504,3.0,2.0,1122,2450.47,212900.0,Single Family Residential,6037,96403.0,0.011509957726632221,Los Angeles
8505,1.0,1.0,568,510.37,30566.0,Single Family Residential,6037,96403.0,0.016697310737420663,Los Angeles
8506,4.0,3.0,1670,4594.75,329798.0,Single Family Residential,6037,96373.0,0.013932012929126313,Los Angeles
8507,4.0,3.0,1752,3588.54,239753.0,Single Family Residential,6037,96373.0,0.01496765421079194,Los Angeles
8508,4.0,3.0,1670,4428.54,317269.0,Single Family Residential,6037,96373.0,0.01395831297731578,Los Angeles
8509,4.0,3.0,1752,5330.12,390330.0,Single Family Residential,6037,96373.0,0.01365541977301258,Los Angeles
8510,2.0,1.0,957,3111.03,209838.0,Single Family Residential,6037,96373.0,0.014825865667800876,Los Angeles
8511,3.0,3.0,1450,4266.41,247632.0,Single Family Residential,6037,96403.0,0.017228831491891194,Los Angeles
8512,3.0,2.0,1116,6344.73,419372.0,Single Family Residential,6037,96403.0,0.015129121639022155,Los Angeles
8513,5.0,3.0,2350,5398.79,388849.0,Single Family Residential,6037,96373.0,0.013884026961622635,Los Angeles
8514,3.0,2.0,1375,4624.16,270416.0,Single Family Residential,6037,96403.0,0.01710017158748003,Los Angeles
8515,4.0,3.0,2214,6559.88,433186.0,Single Family Residential,6037,96403.0,0.01514333334872318,Los Angeles
8516,3.0,3.0,1592,6262.53,405736.0,Single Family Residential,6037,96403.0,0.015434987282370803,Los Angeles
8517,3.0,2.0,1116,4921.31,298736.0,Single Family Residential,6037,96403.0,0.016473776176958922,Los Angeles
8518,4.0,3.0,2405,8057.67,557274.0,Single Family Residential,6037,96403.0,0.014459081170124571,Los Angeles
8519,3.0,3.0,1565,6292.04,457877.0,Single Family Residential,6037,96373.0,0.013741769077721747,Los Angeles
8520,4.0,3.0,2743,6674.83,497311.0,Single Family Residential,6037,96373.0,0.013421842669878607,Los Angeles
8521,4.0,3.0,2557,5787.39,370381.0,Single Family Residential,6037,96403.0,0.015625504548019472,Los Angeles
8522,4.0,3.0,3304,8301.69,582029.0,Single Family Residential,6037,96403.0,0.014263361447625463,Los Angeles
8523,3.0,3.0,3102,6249.12,479115.0,Single Family Residential,6037,96398.0,0.013043048119971196,Los Angeles
8524,4.0,3.0,2248,6444.18,346971.0,Single Family Residential,6037,96398.0,0.018572676102613764,Los Angeles
8525,3.0,2.0,1225,2281.61,176040.0,Single Family Residential,6037,97319.0,0.012960747557373324,Los Angeles
8526,2.0,1.0,1196,1687.43,135281.0,Single Family Residential,6037,97319.0,0.012473518084579506,Los Angeles
8527,1.0,1.0,440,955.84,64933.0,Single Family Residential,6037,96398.0,0.014720404108850662,Los Angeles
8528,3.0,2.0,1622,2811.43,211533.0,Single Family Residential,6037,96398.0,0.013290739506365437,Los Angeles
8529,3.0,1.0,1196,2404.92,198127.0,Single Family Residential,6037,97318.0,0.0121382749448586,Los Angeles
8530,3.0,2.0,1686,1966.97,147513.0,Single Family Residential,6037,97318.0,0.013334214611593554,Los Angeles
8531,1.0,1.0,380,686.0,44000.0,Single Family Residential,6037,97318.0,0.015590909090909091,Los Angeles
8532,2.0,2.0,2362,4918.01,377012.0,Single Family Residential,6037,96037.0,0.013044704147348096,Los Angeles
8533,3.0,2.0,1336,11839.65,434877.0,Single Family Residential,6037,96134.0,0.027225284390758765,Los Angeles
8534,4.0,3.0,2280,5216.48,415399.0,Single Family Residential,6037,96037.0,0.012557757722093697,Los Angeles
8535,2.0,2.0,1242,7717.69,550000.0,Single Family Residential,6037,96024.0,0.014032163636363636,Los Angeles
8536,3.0,2.0,1530,904.37,59797.0,Single Family Residential,6037,96024.0,0.01512400287639848,Los Angeles
8537,2.0,1.0,1273,6278.47,510402.0,Single Family Residential,6037,96024.0,0.012301029384681096,Los Angeles
8538,2.0,1.0,1120,2090.08,168381.0,Single Family Residential,6037,96024.0,0.01241280191945647,Los Angeles
8539,2.0,1.0,900,1378.49,109046.0,Single Family Residential,6037,96024.0,0.012641362360838545,Los Angeles
8540,3.0,2.0,1626,741.85,56491.0,Single Family Residential,6037,96024.0,0.013132180347311962,Los Angeles
8541,2.0,1.0,1109,2348.61,174255.0,Single Family Residential,6037,96024.0,0.013478006369975037,Los Angeles
8542,2.0,1.0,1198,1843.82,145038.0,Single Family Residential,6037,96024.0,0.012712668404142362,Los Angeles
8543,3.0,1.0,1541,3682.13,293904.0,Single Family Residential,6037,96024.0,0.012528342588055965,Los Angeles
8544,2.0,1.0,1016,2839.71,233004.0,Single Family Residential,6037,96028.0,0.012187387340989854,Los Angeles
8545,2.0,1.0,1049,3040.07,249697.0,Single Family Residential,6037,96028.0,0.012175036143806293,Los Angeles
8546,2.0,2.0,1292,2598.45,203865.0,Single Family Residential,6037,96024.0,0.012745934809800602,Los Angeles
8547,4.0,2.0,1216,3938.74,323591.0,Single Family Residential,6037,96024.0,0.012171970172223578,Los Angeles
8548,2.0,1.0,792,3496.58,288000.0,Single Family Residential,6037,96024.0,0.012140902777777778,Los Angeles
8549,2.0,1.0,760,422.5,30189.0,Single Family Residential,6037,96024.0,0.013995163801384611,Los Angeles
8550,4.0,3.0,1352,3596.85,287421.0,Single Family Residential,6037,96024.0,0.012514221299070006,Los Angeles
8551,5.0,2.0,2331,2423.69,190728.0,Single Family Residential,6037,96024.0,0.012707573088377166,Los Angeles
8552,3.0,1.0,996,551.84,40201.0,Single Family Residential,6037,96024.0,0.013727021715877715,Los Angeles
8553,2.0,1.0,1329,4413.73,313004.0,Single Family Residential,6037,96137.0,0.014101193594970031,Los Angeles
8554,4.0,3.0,2483,4312.52,301481.0,Single Family Residential,6037,96137.0,0.014304450363372818,Los Angeles
8555,4.0,3.0,1835,7465.95,59384.0,Single Family Residential,6037,96137.0,0.12572325879024654,Los Angeles
8556,2.0,2.0,1312,4206.6,304575.0,Single Family Residential,6037,96137.0,0.013811376508249202,Los Angeles
8557,4.0,3.0,2221,1493.9,88916.0,Single Family Residential,6037,96137.0,0.01680125061856134,Los Angeles
8558,6.0,4.0,4058,8310.24,600000.0,Single Family Residential,6037,96137.0,0.013850399999999999,Los Angeles
8559,3.0,2.0,1994,4565.53,323304.0,Single Family Residential,6037,96137.0,0.014121476999975255,Los Angeles
8560,2.0,1.0,1252,3420.24,271505.0,Single Family Residential,6037,96024.0,0.012597337065615733,Los Angeles
8561,3.0,3.0,2149,5128.78,410786.0,Single Family Residential,6037,96024.0,0.012485284308618111,Los Angeles
8562,2.0,1.0,1532,6391.15,518900.0,Single Family Residential,6037,96024.0,0.012316727693197147,Los Angeles
8563,4.0,3.0,2188,7767.33,571000.0,Single Family Residential,6037,96137.0,0.013603029772329247,Los Angeles
8564,3.0,1.0,1478,902.72,48209.0,Single Family Residential,6037,96134.0,0.018725134311020766,Los Angeles
8565,2.0,1.0,905,2474.16,171961.0,Single Family Residential,6037,96134.0,0.0143879135385349,Los Angeles
8566,1.0,1.0,1131,3410.09,244961.0,Single Family Residential,6037,96134.0,0.01392095068194529,Los Angeles
8567,2.0,1.0,828,5229.89,387000.0,Single Family Residential,6037,96134.0,0.013513927648578812,Los Angeles
8568,3.0,2.0,1534,5431.36,392682.0,Single Family Residential,6037,96134.0,0.01383144631024595,Los Angeles
8569,2.0,1.0,1077,5657.82,411176.0,Single Family Residential,6037,96134.0,0.013760093001537054,Los Angeles
8570,3.0,3.0,1309,4909.01,351592.0,Single Family Residential,6037,96134.0,0.013962234635600356,Los Angeles
8571,2.0,1.0,932,971.08,54597.0,Single Family Residential,6037,96134.0,0.017786325255966445,Los Angeles
8572,2.0,1.0,901,4687.07,336282.0,Single Family Residential,6037,96134.0,0.013937915202122028,Los Angeles
8573,3.0,3.0,2789,8646.26,643800.0,Single Family Residential,6037,96134.0,0.0134300403852128,Los Angeles
8574,4.0,3.0,2412,6044.85,435069.0,Single Family Residential,6037,96133.0,0.013894003020210589,Los Angeles
8575,3.0,1.0,1162,1287.75,63376.0,Single Family Residential,6037,96134.0,0.020319206008583692,Los Angeles
8576,3.0,1.0,1373,2996.89,231190.0,Single Family Residential,6037,96024.0,0.012962887668151736,Los Angeles
8577,3.0,1.0,1305,5673.41,449000.0,Single Family Residential,6037,96024.0,0.0126356570155902,Los Angeles
8578,3.0,2.0,1306,6991.23,559301.0,Single Family Residential,6037,96024.0,0.012499941891754171,Los Angeles
8579,3.0,2.0,1551,6122.98,460615.0,Single Family Residential,6037,96024.0,0.013293053851915372,Los Angeles
8580,3.0,4.0,3304,2525.98,157042.0,Single Family Residential,6037,96024.0,0.01608474166146636,Los Angeles
8581,3.0,1.0,1122,4188.17,296464.0,Single Family Residential,6037,96133.0,0.014127077823951643,Los Angeles
8582,2.0,1.0,1040,2579.87,174696.0,Single Family Residential,6037,96133.0,0.014767768008426066,Los Angeles
8583,2.0,1.0,832,2860.1,202372.0,Single Family Residential,6037,96133.0,0.014132883995809696,Los Angeles
8584,4.0,2.0,1442,2646.22,169032.0,Single Family Residential,6037,96133.0,0.015655142221591176,Los Angeles
8585,4.0,2.0,1296,6918.66,377969.0,Single Family Residential,6037,96133.0,0.01830483452346621,Los Angeles
8586,2.0,1.0,500,1963.59,132417.0,Single Family Residential,6037,96133.0,0.014828836176623847,Los Angeles
8587,5.0,3.0,1839,3624.17,251293.0,Single Family Residential,6037,96133.0,0.014422088955919982,Los Angeles
8588,4.0,2.0,1619,3300.95,233870.0,Single Family Residential,6037,96133.0,0.014114465301235729,Los Angeles
8589,3.0,1.0,1228,2623.55,182078.0,Single Family Residential,6037,96133.0,0.014408934632410287,Los Angeles
8590,3.0,1.0,1074,2659.06,185390.0,Single Family Residential,6037,96133.0,0.014343060575004046,Los Angeles
8591,3.0,3.0,1442,4861.09,354376.0,Single Family Residential,6037,96137.0,0.013717322843533422,Los Angeles
8592,3.0,1.0,1475,5850.23,421328.0,Single Family Residential,6037,96137.0,0.013885215319181254,Los Angeles
8593,2.0,2.0,1384,3822.33,270913.0,Single Family Residential,6037,96137.0,0.014109068224854472,Los Angeles
8594,3.0,2.0,2271,4417.44,314369.0,Single Family Residential,6037,96137.0,0.014051767190785349,Los Angeles
8595,2.0,1.0,1413,1165.82,57527.0,Single Family Residential,6037,96137.0,0.02026561440714795,Los Angeles
8596,3.0,2.0,2352,1400.28,75129.0,Single Family Residential,6037,96135.0,0.018638342051671124,Los Angeles
8597,4.0,3.0,2010,4345.12,312667.0,Single Family Residential,6037,96135.0,0.013896957465930207,Los Angeles
8598,3.0,2.0,1616,1020.45,56075.0,Single Family Residential,6037,96135.0,0.01819794917521177,Los Angeles
8599,3.0,2.0,1695,2731.09,183867.0,Single Family Residential,6037,96135.0,0.014853617016647903,Los Angeles
8600,3.0,2.0,1247,3510.27,247575.0,Single Family Residential,6037,96135.0,0.014178612541654045,Los Angeles
8601,4.0,3.0,1850,4765.76,340564.0,Single Family Residential,6037,96135.0,0.01399372805111521,Los Angeles
8602,3.0,1.0,1080,1149.67,61605.0,Single Family Residential,6037,96135.0,0.018661959256553853,Los Angeles
8603,2.0,1.0,806,2487.65,165760.0,Single Family Residential,6037,96135.0,0.015007541023166024,Los Angeles
8604,2.0,1.0,843,3252.11,234051.0,Single Family Residential,6037,96135.0,0.013894877612144363,Los Angeles
8605,3.0,1.0,1380,4342.03,317248.0,Single Family Residential,6037,96135.0,0.013686548063344765,Los Angeles
8606,3.0,2.0,1695,4621.52,335286.0,Single Family Residential,6037,96135.0,0.013783814415156017,Los Angeles
8607,2.0,1.0,1088,1665.96,103128.0,Single Family Residential,6037,96135.0,0.01615429369327438,Los Angeles
8608,2.0,1.0,1194,2677.51,181030.0,Single Family Residential,6037,96135.0,0.014790421477103244,Los Angeles
8609,3.0,2.0,1517,2490.05,170721.0,Single Family Residential,6037,96135.0,0.01458549329022206,Los Angeles
8610,3.0,1.0,1537,2041.35,129893.0,Single Family Residential,6037,96135.0,0.015715627478001124,Los Angeles
8611,3.0,2.0,1208,3353.72,232950.0,Single Family Residential,6037,96135.0,0.01439673749731702,Los Angeles
8612,2.0,1.0,899,3011.06,200456.0,Single Family Residential,6037,96136.0,0.015021052001436724,Los Angeles
8613,5.0,3.0,1864,4643.11,316230.0,Single Family Residential,6037,96136.0,0.014682699301141574,Los Angeles
8614,2.0,1.0,945,3077.95,189645.0,Single Family Residential,6037,96136.0,0.016230061430567638,Los Angeles
8615,3.0,2.0,1032,2681.25,158292.0,Single Family Residential,6037,96136.0,0.016938632400879387,Los Angeles
8616,2.0,1.0,792,3133.49,193905.0,Single Family Residential,6037,96136.0,0.016159923673964054,Los Angeles
8617,3.0,2.0,1014,2917.85,184415.0,Single Family Residential,6037,96136.0,0.015822194506954424,Los Angeles
8618,2.0,2.0,996,2156.84,136607.0,Single Family Residential,6037,96136.0,0.015788649190744252,Los Angeles
8619,3.0,2.0,1038,4528.0,316872.0,Single Family Residential,6037,96136.0,0.014289681638011562,Los Angeles
8620,2.0,1.0,932,3191.87,198649.0,Single Family Residential,6037,96136.0,0.01606788858740794,Los Angeles
8621,4.0,1.0,1044,3409.36,224047.0,Single Family Residential,6037,96136.0,0.015217164255714203,Los Angeles
8622,2.0,1.0,764,2780.79,165803.0,Single Family Residential,6037,96136.0,0.016771650693895766,Los Angeles
8623,2.0,1.0,966,2761.28,195229.0,Single Family Residential,6037,96107.0,0.014143800357528852,Los Angeles
8624,3.0,2.0,1722,5498.35,426358.0,Single Family Residential,6037,96107.0,0.012896087325674668,Los Angeles
8625,2.0,1.0,1038,3829.53,273788.0,Single Family Residential,6037,96107.0,0.013987209081479102,Los Angeles
8626,1.0,1.0,816,5518.84,424247.0,Single Family Residential,6037,96107.0,0.013008553979167796,Los Angeles
8627,5.0,3.0,2652,1641.52,91698.0,Single Family Residential,6037,96107.0,0.01790137189469781,Los Angeles
8628,4.0,2.0,1651,3392.63,251454.0,Single Family Residential,6037,96107.0,0.013492050235828423,Los Angeles
8629,2.0,1.0,936,5148.51,400459.0,Single Family Residential,6037,96107.0,0.012856522140843383,Los Angeles
8630,3.0,2.0,1506,1083.0,61047.0,Single Family Residential,6037,96107.0,0.017740429505135387,Los Angeles
8631,3.0,1.0,1226,2663.29,185390.0,Single Family Residential,6037,96107.0,0.014365877339662334,Los Angeles
8632,2.0,2.0,1255,3903.8,297089.0,Single Family Residential,6037,96107.0,0.013140170117372237,Los Angeles
8633,2.0,1.0,1268,2012.54,130517.0,Single Family Residential,6037,96107.0,0.015419753748553828,Los Angeles
8634,3.0,3.0,2730,6183.32,471166.0,Single Family Residential,6037,96107.0,0.013123442693233383,Los Angeles
8635,3.0,1.0,1342,1129.68,63654.0,Single Family Residential,6037,96107.0,0.01774719577717033,Los Angeles
8636,3.0,3.0,1556,6682.67,516761.0,Single Family Residential,6037,96107.0,0.012931838896511153,Los Angeles
8637,2.0,1.0,1023,2213.18,170763.0,Single Family Residential,6037,96135.0,0.012960535947482768,Los Angeles
8638,3.0,2.0,1712,3418.48,234155.0,Single Family Residential,6037,96135.0,0.01459921846640046,Los Angeles
8639,2.0,1.0,805,4224.41,323863.0,Single Family Residential,6037,96107.0,0.013043817910659753,Los Angeles
8640,3.0,2.0,1048,2891.83,206222.0,Single Family Residential,6037,96107.0,0.014022897653984541,Los Angeles
8641,3.0,2.0,1252,2285.81,162409.0,Single Family Residential,6037,96107.0,0.014074404743579481,Los Angeles
8642,3.0,2.0,1798,4722.36,355187.0,Single Family Residential,6037,96107.0,0.013295419032791177,Los Angeles
8643,3.0,2.0,1231,4362.42,324675.0,Single Family Residential,6037,96107.0,0.013436267036267036,Los Angeles
8644,2.0,2.0,1349,5518.88,413177.0,Single Family Residential,6037,96107.0,0.013357181062837477,Los Angeles
8645,3.0,1.0,1176,3665.16,262054.0,Single Family Residential,6037,96135.0,0.013986277637433505,Los Angeles
8646,4.0,3.0,1960,3762.86,259659.0,Single Family Residential,6037,96135.0,0.014491544679753061,Los Angeles
8647,3.0,3.0,1951,5055.78,409852.0,Single Family Residential,6037,96107.0,0.012335623590954784,Los Angeles
8648,3.0,2.0,1413,902.02,52718.0,Single Family Residential,6037,96107.0,0.01711028491217421,Los Angeles
8649,3.0,2.0,1549,2075.8,156395.0,Single Family Residential,6037,96107.0,0.01327280283896544,Los Angeles
8650,3.0,3.0,1726,5415.16,434034.0,Single Family Residential,6037,96107.0,0.012476349779049567,Los Angeles
8651,3.0,2.0,1114,2227.76,170952.0,Single Family Residential,6037,96107.0,0.013031494220599935,Los Angeles
8652,4.0,2.0,1647,3895.56,286886.0,Single Family Residential,6037,96028.0,0.013578773450081216,Los Angeles
8653,3.0,2.0,1390,3455.29,275064.0,Single Family Residential,6037,96106.0,0.012561767443213216,Los Angeles
8654,3.0,2.0,1312,2684.15,209786.0,Single Family Residential,6037,96106.0,0.01279470508041528,Los Angeles
8655,4.0,2.0,1370,4663.67,377968.0,Single Family Residential,6037,96106.0,0.012338795876899632,Los Angeles
8656,4.0,2.0,1370,1670.41,241708.0,Single Family Residential,6037,96106.0,0.006910859384050176,Los Angeles
8657,3.0,2.0,1114,2273.76,175401.0,Single Family Residential,6037,96106.0,0.01296321001590641,Los Angeles
8658,3.0,2.0,1282,891.33,55538.0,Single Family Residential,6037,96106.0,0.01604901148763009,Los Angeles
8659,4.0,4.0,2285,5756.31,468397.0,Single Family Residential,6037,96106.0,0.01228938272448372,Los Angeles
8660,3.0,2.0,1564,925.21,58607.0,Single Family Residential,6037,96106.0,0.015786680771921444,Los Angeles
8661,4.0,2.0,1982,4068.55,318310.0,Single Family Residential,6037,96106.0,0.012781722220476894,Los Angeles
8662,3.0,2.0,1291,4539.25,359830.0,Single Family Residential,6037,96106.0,0.012614984853958814,Los Angeles
8663,3.0,2.0,2012,1642.31,118246.0,Single Family Residential,6037,96106.0,0.013888926475314175,Los Angeles
8664,3.0,2.0,1291,909.42,58460.0,Single Family Residential,6037,96106.0,0.015556277796784125,Los Angeles
8665,3.0,2.0,1291,880.9,55540.0,Single Family Residential,6037,96106.0,0.015860640979474254,Los Angeles
8666,2.0,1.0,831,2390.79,178759.0,Single Family Residential,6037,96106.0,0.013374375555916066,Los Angeles
8667,3.0,2.0,1505,3016.45,230438.0,Single Family Residential,6037,96106.0,0.013090071949938812,Los Angeles
8668,4.0,2.0,2584,1925.69,140001.0,Single Family Residential,6037,96106.0,0.013754830322640552,Los Angeles
8669,3.0,1.0,1056,3763.35,294500.0,Single Family Residential,6037,96106.0,0.012778777589134125,Los Angeles
8670,2.0,2.0,1259,4789.7,381972.0,Single Family Residential,6037,96106.0,0.01253940079377546,Los Angeles
8671,2.0,2.0,1389,1109.71,67051.0,Single Family Residential,6037,96106.0,0.0165502378786297,Los Angeles
8672,3.0,2.0,1273,2088.86,159528.0,Single Family Residential,6037,96106.0,0.013094002306805077,Los Angeles
8673,2.0,2.0,1625,3208.12,246672.0,Single Family Residential,6037,96106.0,0.013005610689498605,Los Angeles
8674,4.0,2.0,1507,3476.07,282133.0,Single Family Residential,6037,96106.0,0.012320678545225125,Los Angeles
8675,3.0,2.0,1684,1435.72,109651.0,Single Family Residential,6037,96162.0,0.013093542238556875,Los Angeles
8676,3.0,1.0,1284,2953.09,233181.0,Single Family Residential,6037,96106.0,0.012664368023123668,Los Angeles
8677,3.0,2.0,1442,5570.69,455620.0,Single Family Residential,6037,96106.0,0.012226614283833018,Los Angeles
8678,4.0,2.0,1549,3185.14,266616.0,Single Family Residential,6037,96162.0,0.01194654484352027,Los Angeles
8679,3.0,2.0,1203,1221.94,85130.0,Single Family Residential,6037,96162.0,0.014353811817220723,Los Angeles
8680,3.0,2.0,1500,5615.02,463000.0,Single Family Residential,6037,96106.0,0.012127473002159828,Los Angeles
8681,2.0,1.0,794,4800.81,396000.0,Single Family Residential,6037,96106.0,0.012123257575757577,Los Angeles
8682,3.0,2.0,1429,5081.73,410175.0,Single Family Residential,6037,96106.0,0.012389175351983908,Los Angeles
8683,4.0,2.0,1253,4715.91,370130.0,Single Family Residential,6037,96106.0,0.012741226055710155,Los Angeles
8684,2.0,2.0,1494,3186.55,236030.0,Single Family Residential,6037,96106.0,0.013500614328687032,Los Angeles
8685,3.0,2.0,1596,3593.48,270915.0,Single Family Residential,6037,96106.0,0.013264234169388923,Los Angeles
8686,4.0,2.0,1833,2495.07,174407.0,Single Family Residential,6037,96106.0,0.014306019827185837,Los Angeles
8687,3.0,1.0,1506,5937.4,477000.0,Single Family Residential,6037,96106.0,0.012447379454926624,Los Angeles
8688,3.0,1.0,1012,4862.94,387277.0,Single Family Residential,6037,96107.0,0.012556748787043898,Los Angeles
8689,4.0,2.0,1319,1600.45,106548.0,Single Family Residential,6037,96107.0,0.015020929534106693,Los Angeles
8690,3.0,1.0,995,989.18,66843.0,Single Family Residential,6037,96107.0,0.014798557814580435,Los Angeles
8691,3.0,2.0,1323,2946.94,222887.0,Single Family Residential,6037,96107.0,0.013221677352200891,Los Angeles
8692,3.0,1.0,1031,2806.68,208376.0,Single Family Residential,6037,96107.0,0.013469305486236418,Los Angeles
8693,3.0,1.0,1520,4646.3,357141.0,Single Family Residential,6037,96111.0,0.013009707650479783,Los Angeles
8694,3.0,1.0,1108,4426.36,339531.0,Single Family Residential,6037,96111.0,0.013036688844317601,Los Angeles
8695,3.0,2.0,1668,6897.76,559188.0,Single Family Residential,6037,96111.0,0.012335314777856463,Los Angeles
8696,3.0,1.0,1115,1204.89,59394.0,Single Family Residential,6037,96111.0,0.020286392564905546,Los Angeles
8697,2.0,2.0,1294,2659.93,210135.0,Single Family Residential,6037,96111.0,0.012658195921669403,Los Angeles
8698,3.0,2.0,1430,6613.04,532000.0,Single Family Residential,6037,96111.0,0.012430526315789473,Los Angeles
8699,3.0,2.0,1445,5609.17,443174.0,Single Family Residential,6037,96111.0,0.012656811997093693,Los Angeles
8700,2.0,2.0,965,2706.91,201466.0,Single Family Residential,6037,96111.0,0.013436063653420427,Los Angeles
8701,3.0,1.0,934,1310.71,90983.0,Single Family Residential,6037,96111.0,0.014406097842454085,Los Angeles
8702,3.0,1.0,1208,4085.55,314065.0,Single Family Residential,6037,96111.0,0.01300861286676325,Los Angeles
8703,2.0,1.0,756,2300.23,157411.0,Single Family Residential,6037,96111.0,0.014612892364574267,Los Angeles
8704,3.0,2.0,1579,2077.84,153165.0,Single Family Residential,6037,96111.0,0.013566023569353313,Los Angeles
8705,3.0,3.0,1400,3067.41,234169.0,Single Family Residential,6037,96111.0,0.013099129261345438,Los Angeles
8706,3.0,2.0,1051,7188.08,580933.0,Single Family Residential,6037,96124.0,0.012373337372812356,Los Angeles
8707,2.0,1.0,784,6046.47,486303.0,Single Family Residential,6037,96124.0,0.01243354451854091,Los Angeles
